timezero,location,target,value
20161113,HHS Region 2,1 wk ahead,3.25846
20161113,HHS Region 2,2 wk ahead,3.18884
20161113,HHS Region 2,3 wk ahead,3.26288
20161113,HHS Region 2,4 wk ahead,3.40303
20161113,HHS Region 2,Season peak percentage,6.93759
20161113,HHS Region 2,Season peak week,20170205
20161113,HHS Region 2,Season onset,20161120
20161120,HHS Region 2,1 wk ahead,3.18884
20161120,HHS Region 2,2 wk ahead,3.26288
20161120,HHS Region 2,3 wk ahead,3.40303
20161120,HHS Region 2,4 wk ahead,4.54373
20161120,HHS Region 2,Season peak percentage,6.93759
20161120,HHS Region 2,Season peak week,20170205
20161120,HHS Region 2,Season onset,20161120
20161127,HHS Region 2,1 wk ahead,3.26288
20161127,HHS Region 2,2 wk ahead,3.40303
20161127,HHS Region 2,3 wk ahead,4.54373
20161127,HHS Region 2,4 wk ahead,6.04479
20161127,HHS Region 2,Season peak percentage,6.93759
20161127,HHS Region 2,Season peak week,20170205
20161127,HHS Region 2,Season onset,20161120
20161204,HHS Region 2,1 wk ahead,3.40303
20161204,HHS Region 2,2 wk ahead,4.54373
20161204,HHS Region 2,3 wk ahead,6.04479
20161204,HHS Region 2,4 wk ahead,5.34376
20161204,HHS Region 2,Season peak percentage,6.93759
20161204,HHS Region 2,Season peak week,20170205
20161204,HHS Region 2,Season onset,20161120
20161211,HHS Region 2,1 wk ahead,4.54373
20161211,HHS Region 2,2 wk ahead,6.04479
20161211,HHS Region 2,3 wk ahead,5.34376
20161211,HHS Region 2,4 wk ahead,5.07086
20161211,HHS Region 2,Season peak percentage,6.93759
20161211,HHS Region 2,Season peak week,20170205
20161211,HHS Region 2,Season onset,20161120
20161218,HHS Region 2,1 wk ahead,6.04479
20161218,HHS Region 2,2 wk ahead,5.34376
20161218,HHS Region 2,3 wk ahead,5.07086
20161218,HHS Region 2,4 wk ahead,5.68166
20161218,HHS Region 2,Season peak percentage,6.93759
20161218,HHS Region 2,Season peak week,20170205
20161218,HHS Region 2,Season onset,20161120
20161225,HHS Region 2,1 wk ahead,5.34376
20161225,HHS Region 2,2 wk ahead,5.07086
20161225,HHS Region 2,3 wk ahead,5.68166
20161225,HHS Region 2,4 wk ahead,6.01053
20161225,HHS Region 2,Season peak percentage,6.93759
20161225,HHS Region 2,Season peak week,20170205
20161225,HHS Region 2,Season onset,20161120
20170101,HHS Region 2,1 wk ahead,5.07086
20170101,HHS Region 2,2 wk ahead,5.68166
20170101,HHS Region 2,3 wk ahead,6.01053
20170101,HHS Region 2,4 wk ahead,6.49829
20170101,HHS Region 2,Season peak percentage,6.93759
20170101,HHS Region 2,Season peak week,20170205
20170101,HHS Region 2,Season onset,20161120
20170108,HHS Region 2,1 wk ahead,5.68166
20170108,HHS Region 2,2 wk ahead,6.01053
20170108,HHS Region 2,3 wk ahead,6.49829
20170108,HHS Region 2,4 wk ahead,6.93759
20170108,HHS Region 2,Season peak percentage,6.93759
20170108,HHS Region 2,Season peak week,20170205
20170108,HHS Region 2,Season onset,20161120
20170115,HHS Region 2,1 wk ahead,6.01053
20170115,HHS Region 2,2 wk ahead,6.49829
20170115,HHS Region 2,3 wk ahead,6.93759
20170115,HHS Region 2,4 wk ahead,5.72327
20170115,HHS Region 2,Season peak percentage,6.93759
20170115,HHS Region 2,Season peak week,20170205
20170115,HHS Region 2,Season onset,20161120
20170122,HHS Region 2,1 wk ahead,6.49829
20170122,HHS Region 2,2 wk ahead,6.93759
20170122,HHS Region 2,3 wk ahead,5.72327
20170122,HHS Region 2,4 wk ahead,4.74394
20170122,HHS Region 2,Season peak percentage,6.93759
20170122,HHS Region 2,Season peak week,20170205
20170122,HHS Region 2,Season onset,20161120
20170129,HHS Region 2,1 wk ahead,6.93759
20170129,HHS Region 2,2 wk ahead,5.72327
20170129,HHS Region 2,3 wk ahead,4.74394
20170129,HHS Region 2,4 wk ahead,3.14868
20170129,HHS Region 2,Season peak percentage,6.93759
20170129,HHS Region 2,Season peak week,20170205
20170129,HHS Region 2,Season onset,20161120
20170205,HHS Region 2,1 wk ahead,5.72327
20170205,HHS Region 2,2 wk ahead,4.74394
20170205,HHS Region 2,3 wk ahead,3.14868
20170205,HHS Region 2,4 wk ahead,3.07779
20170205,HHS Region 2,Season peak percentage,6.93759
20170205,HHS Region 2,Season peak week,20170205
20170205,HHS Region 2,Season onset,20161120
20170212,HHS Region 2,1 wk ahead,4.74394
20170212,HHS Region 2,2 wk ahead,3.14868
20170212,HHS Region 2,3 wk ahead,3.07779
20170212,HHS Region 2,4 wk ahead,3.26144
20170212,HHS Region 2,Season peak percentage,6.93759
20170212,HHS Region 2,Season peak week,20170205
20170212,HHS Region 2,Season onset,20161120
20170219,HHS Region 2,1 wk ahead,3.14868
20170219,HHS Region 2,2 wk ahead,3.07779
20170219,HHS Region 2,3 wk ahead,3.26144
20170219,HHS Region 2,4 wk ahead,3.07912
20170219,HHS Region 2,Season peak percentage,6.93759
20170219,HHS Region 2,Season peak week,20170205
20170219,HHS Region 2,Season onset,20161120
20170226,HHS Region 2,1 wk ahead,3.07779
20170226,HHS Region 2,2 wk ahead,3.26144
20170226,HHS Region 2,3 wk ahead,3.07912
20170226,HHS Region 2,4 wk ahead,3.72855
20170226,HHS Region 2,Season peak percentage,6.93759
20170226,HHS Region 2,Season peak week,20170205
20170226,HHS Region 2,Season onset,20161120
20170305,HHS Region 2,1 wk ahead,3.26144
20170305,HHS Region 2,2 wk ahead,3.07912
20170305,HHS Region 2,3 wk ahead,3.72855
20170305,HHS Region 2,4 wk ahead,3.73
20170305,HHS Region 2,Season peak percentage,6.93759
20170305,HHS Region 2,Season peak week,20170205
20170305,HHS Region 2,Season onset,20161120
20170312,HHS Region 2,1 wk ahead,3.07912
20170312,HHS Region 2,2 wk ahead,3.72855
20170312,HHS Region 2,3 wk ahead,3.73
20170312,HHS Region 2,4 wk ahead,3.07639
20170312,HHS Region 2,Season peak percentage,6.93759
20170312,HHS Region 2,Season peak week,20170205
20170312,HHS Region 2,Season onset,20161120
20170319,HHS Region 2,1 wk ahead,3.72855
20170319,HHS Region 2,2 wk ahead,3.73
20170319,HHS Region 2,3 wk ahead,3.07639
20170319,HHS Region 2,4 wk ahead,2.30839
20170319,HHS Region 2,Season peak percentage,6.93759
20170319,HHS Region 2,Season peak week,20170205
20170319,HHS Region 2,Season onset,20161120
20170326,HHS Region 2,1 wk ahead,3.73
20170326,HHS Region 2,2 wk ahead,3.07639
20170326,HHS Region 2,3 wk ahead,2.30839
20170326,HHS Region 2,4 wk ahead,2.37195
20170326,HHS Region 2,Season peak percentage,6.93759
20170326,HHS Region 2,Season peak week,20170205
20170326,HHS Region 2,Season onset,20161120
20170402,HHS Region 2,1 wk ahead,3.07639
20170402,HHS Region 2,2 wk ahead,2.30839
20170402,HHS Region 2,3 wk ahead,2.37195
20170402,HHS Region 2,4 wk ahead,2.01884
20170402,HHS Region 2,Season peak percentage,6.93759
20170402,HHS Region 2,Season peak week,20170205
20170402,HHS Region 2,Season onset,20161120
20170409,HHS Region 2,1 wk ahead,2.30839
20170409,HHS Region 2,2 wk ahead,2.37195
20170409,HHS Region 2,3 wk ahead,2.01884
20170409,HHS Region 2,4 wk ahead,2.04102
20170409,HHS Region 2,Season peak percentage,6.93759
20170409,HHS Region 2,Season peak week,20170205
20170409,HHS Region 2,Season onset,20161120
20170416,HHS Region 2,1 wk ahead,2.37195
20170416,HHS Region 2,2 wk ahead,2.01884
20170416,HHS Region 2,3 wk ahead,2.04102
20170416,HHS Region 2,4 wk ahead,2.05369
20170416,HHS Region 2,Season peak percentage,6.93759
20170416,HHS Region 2,Season peak week,20170205
20170416,HHS Region 2,Season onset,20161120
20170423,HHS Region 2,1 wk ahead,2.01884
20170423,HHS Region 2,2 wk ahead,2.04102
20170423,HHS Region 2,3 wk ahead,2.05369
20170423,HHS Region 2,4 wk ahead,1.82629
20170423,HHS Region 2,Season peak percentage,6.93759
20170423,HHS Region 2,Season peak week,20170205
20170423,HHS Region 2,Season onset,20161120
20170430,HHS Region 2,1 wk ahead,2.04102
20170430,HHS Region 2,2 wk ahead,2.05369
20170430,HHS Region 2,3 wk ahead,1.82629
20170430,HHS Region 2,4 wk ahead,1.95155
20170430,HHS Region 2,Season peak percentage,6.93759
20170430,HHS Region 2,Season peak week,20170205
20170430,HHS Region 2,Season onset,20161120
20170507,HHS Region 2,1 wk ahead,2.05369
20170507,HHS Region 2,2 wk ahead,1.82629
20170507,HHS Region 2,3 wk ahead,1.95155
20170507,HHS Region 2,4 wk ahead,1.8621
20170507,HHS Region 2,Season peak percentage,6.93759
20170507,HHS Region 2,Season peak week,20170205
20170507,HHS Region 2,Season onset,20161120
20170514,HHS Region 2,1 wk ahead,1.82629
20170514,HHS Region 2,2 wk ahead,1.95155
20170514,HHS Region 2,3 wk ahead,1.8621
20170514,HHS Region 2,4 wk ahead,1.69066
20170514,HHS Region 2,Season peak percentage,6.93759
20170514,HHS Region 2,Season peak week,20170205
20170514,HHS Region 2,Season onset,20161120
20170521,HHS Region 2,1 wk ahead,1.95155
20170521,HHS Region 2,2 wk ahead,1.8621
20170521,HHS Region 2,3 wk ahead,1.69066
20170521,HHS Region 2,4 wk ahead,1.82187
20170521,HHS Region 2,Season peak percentage,6.93759
20170521,HHS Region 2,Season peak week,20170205
20170521,HHS Region 2,Season onset,20161120
20170528,HHS Region 2,1 wk ahead,1.8621
20170528,HHS Region 2,2 wk ahead,1.69066
20170528,HHS Region 2,3 wk ahead,1.82187
20170528,HHS Region 2,4 wk ahead,1.57032
20170528,HHS Region 2,Season peak percentage,6.93759
20170528,HHS Region 2,Season peak week,20170205
20170528,HHS Region 2,Season onset,20161120
20170604,HHS Region 2,1 wk ahead,1.69066
20170604,HHS Region 2,2 wk ahead,1.82187
20170604,HHS Region 2,3 wk ahead,1.57032
20170604,HHS Region 2,4 wk ahead,1.52523
20170604,HHS Region 2,Season peak percentage,6.93759
20170604,HHS Region 2,Season peak week,20170205
20170604,HHS Region 2,Season onset,20161120
20170611,HHS Region 2,1 wk ahead,1.82187
20170611,HHS Region 2,2 wk ahead,1.57032
20170611,HHS Region 2,3 wk ahead,1.52523
20170611,HHS Region 2,4 wk ahead,1.38403
20170611,HHS Region 2,Season peak percentage,6.93759
20170611,HHS Region 2,Season peak week,20170205
20170611,HHS Region 2,Season onset,20161120
20170618,HHS Region 2,1 wk ahead,1.57032
20170618,HHS Region 2,2 wk ahead,1.52523
20170618,HHS Region 2,3 wk ahead,1.38403
20170618,HHS Region 2,4 wk ahead,1.44517
20170618,HHS Region 2,Season peak percentage,6.93759
20170618,HHS Region 2,Season peak week,20170205
20170618,HHS Region 2,Season onset,20161120
20170625,HHS Region 2,1 wk ahead,1.52523
20170625,HHS Region 2,2 wk ahead,1.38403
20170625,HHS Region 2,3 wk ahead,1.44517
20170625,HHS Region 2,4 wk ahead,1.45844
20170625,HHS Region 2,Season peak percentage,6.93759
20170625,HHS Region 2,Season peak week,20170205
20170625,HHS Region 2,Season onset,20161120
20170702,HHS Region 2,1 wk ahead,1.38403
20170702,HHS Region 2,2 wk ahead,1.44517
20170702,HHS Region 2,3 wk ahead,1.45844
20170702,HHS Region 2,4 wk ahead,1.32634
20170702,HHS Region 2,Season peak percentage,6.93759
20170702,HHS Region 2,Season peak week,20170205
20170702,HHS Region 2,Season onset,20161120
20170709,HHS Region 2,1 wk ahead,1.44517
20170709,HHS Region 2,2 wk ahead,1.45844
20170709,HHS Region 2,3 wk ahead,1.32634
20170709,HHS Region 2,4 wk ahead,1.34713
20170709,HHS Region 2,Season peak percentage,6.93759
20170709,HHS Region 2,Season peak week,20170205
20170709,HHS Region 2,Season onset,20161120
20170716,HHS Region 2,1 wk ahead,1.45844
20170716,HHS Region 2,2 wk ahead,1.32634
20170716,HHS Region 2,3 wk ahead,1.34713
20170716,HHS Region 2,4 wk ahead,1.15738
20170716,HHS Region 2,Season peak percentage,6.93759
20170716,HHS Region 2,Season peak week,20170205
20170716,HHS Region 2,Season onset,20161120
20160724,HHS Region 3,1 wk ahead,0.964079
20160724,HHS Region 3,2 wk ahead,0.958014
20160724,HHS Region 3,3 wk ahead,0.86297
20160724,HHS Region 3,4 wk ahead,0.919978
20160724,HHS Region 3,Season peak percentage,5.20003
20160724,HHS Region 3,Season peak week,20170212
20160724,HHS Region 3,Season onset,20161218
20160731,HHS Region 3,1 wk ahead,0.958014
20160731,HHS Region 3,2 wk ahead,0.86297
20160731,HHS Region 3,3 wk ahead,0.919978
20160731,HHS Region 3,4 wk ahead,1.07718
20160731,HHS Region 3,Season peak percentage,5.20003
20160731,HHS Region 3,Season peak week,20170212
20160731,HHS Region 3,Season onset,20161218
20160807,HHS Region 3,1 wk ahead,0.86297
20160807,HHS Region 3,2 wk ahead,0.919978
20160807,HHS Region 3,3 wk ahead,1.07718
20160807,HHS Region 3,4 wk ahead,1.14754
20160807,HHS Region 3,Season peak percentage,5.20003
20160807,HHS Region 3,Season peak week,20170212
20160807,HHS Region 3,Season onset,20161218
20160814,HHS Region 3,1 wk ahead,0.919978
20160814,HHS Region 3,2 wk ahead,1.07718
20160814,HHS Region 3,3 wk ahead,1.14754
20160814,HHS Region 3,4 wk ahead,1.00533
20160814,HHS Region 3,Season peak percentage,5.20003
20160814,HHS Region 3,Season peak week,20170212
20160814,HHS Region 3,Season onset,20161218
20160821,HHS Region 3,1 wk ahead,1.07718
20160821,HHS Region 3,2 wk ahead,1.14754
20160821,HHS Region 3,3 wk ahead,1.00533
20160821,HHS Region 3,4 wk ahead,1.0972
20160821,HHS Region 3,Season peak percentage,5.20003
20160821,HHS Region 3,Season peak week,20170212
20160821,HHS Region 3,Season onset,20161218
20160828,HHS Region 3,1 wk ahead,1.14754
20160828,HHS Region 3,2 wk ahead,1.00533
20160828,HHS Region 3,3 wk ahead,1.0972
20160828,HHS Region 3,4 wk ahead,1.16354
20160828,HHS Region 3,Season peak percentage,5.20003
20160828,HHS Region 3,Season peak week,20170212
20160828,HHS Region 3,Season onset,20161218
20160904,HHS Region 3,1 wk ahead,1.00533
20160904,HHS Region 3,2 wk ahead,1.0972
20160904,HHS Region 3,3 wk ahead,1.16354
20160904,HHS Region 3,4 wk ahead,1.1181
20160904,HHS Region 3,Season peak percentage,5.20003
20160904,HHS Region 3,Season peak week,20170212
20160904,HHS Region 3,Season onset,20161218
20160911,HHS Region 3,1 wk ahead,1.0972
20160911,HHS Region 3,2 wk ahead,1.16354
20160911,HHS Region 3,3 wk ahead,1.1181
20160911,HHS Region 3,4 wk ahead,1.08883
20160911,HHS Region 3,Season peak percentage,5.20003
20160911,HHS Region 3,Season peak week,20170212
20160911,HHS Region 3,Season onset,20161218
20160918,HHS Region 3,1 wk ahead,1.16354
20160918,HHS Region 3,2 wk ahead,1.1181
20160918,HHS Region 3,3 wk ahead,1.08883
20160918,HHS Region 3,4 wk ahead,1.17636
20160918,HHS Region 3,Season peak percentage,5.20003
20160918,HHS Region 3,Season peak week,20170212
20160918,HHS Region 3,Season onset,20161218
20160925,HHS Region 3,1 wk ahead,1.1181
20160925,HHS Region 3,2 wk ahead,1.08883
20160925,HHS Region 3,3 wk ahead,1.17636
20160925,HHS Region 3,4 wk ahead,1.22343
20160925,HHS Region 3,Season peak percentage,5.20003
20160925,HHS Region 3,Season peak week,20170212
20160925,HHS Region 3,Season onset,20161218
20161002,HHS Region 3,1 wk ahead,1.08883
20161002,HHS Region 3,2 wk ahead,1.17636
20161002,HHS Region 3,3 wk ahead,1.22343
20161002,HHS Region 3,4 wk ahead,1.35918
20161002,HHS Region 3,Season peak percentage,5.20003
20161002,HHS Region 3,Season peak week,20170212
20161002,HHS Region 3,Season onset,20161218
20161009,HHS Region 3,1 wk ahead,1.17636
20161009,HHS Region 3,2 wk ahead,1.22343
20161009,HHS Region 3,3 wk ahead,1.35918
20161009,HHS Region 3,4 wk ahead,1.42255
20161009,HHS Region 3,Season peak percentage,5.20003
20161009,HHS Region 3,Season peak week,20170212
20161009,HHS Region 3,Season onset,20161218
20161016,HHS Region 3,1 wk ahead,1.22343
20161016,HHS Region 3,2 wk ahead,1.35918
20161016,HHS Region 3,3 wk ahead,1.42255
20161016,HHS Region 3,4 wk ahead,1.44312
20161016,HHS Region 3,Season peak percentage,5.20003
20161016,HHS Region 3,Season peak week,20170212
20161016,HHS Region 3,Season onset,20161218
20161023,HHS Region 3,1 wk ahead,1.35918
20161023,HHS Region 3,2 wk ahead,1.42255
20161023,HHS Region 3,3 wk ahead,1.44312
20161023,HHS Region 3,4 wk ahead,1.74561
20161023,HHS Region 3,Season peak percentage,5.20003
20161023,HHS Region 3,Season peak week,20170212
20161023,HHS Region 3,Season onset,20161218
20161030,HHS Region 3,1 wk ahead,1.42255
20161030,HHS Region 3,2 wk ahead,1.44312
20161030,HHS Region 3,3 wk ahead,1.74561
20161030,HHS Region 3,4 wk ahead,1.4863
20161030,HHS Region 3,Season peak percentage,5.20003
20161030,HHS Region 3,Season peak week,20170212
20161030,HHS Region 3,Season onset,20161218
20161106,HHS Region 3,1 wk ahead,1.44312
20161106,HHS Region 3,2 wk ahead,1.74561
20161106,HHS Region 3,3 wk ahead,1.4863
20161106,HHS Region 3,4 wk ahead,1.62466
20161106,HHS Region 3,Season peak percentage,5.20003
20161106,HHS Region 3,Season peak week,20170212
20161106,HHS Region 3,Season onset,20161218
20161113,HHS Region 3,1 wk ahead,1.74561
20161113,HHS Region 3,2 wk ahead,1.4863
20161113,HHS Region 3,3 wk ahead,1.62466
20161113,HHS Region 3,4 wk ahead,1.91967
20161113,HHS Region 3,Season peak percentage,5.20003
20161113,HHS Region 3,Season peak week,20170212
20161113,HHS Region 3,Season onset,20161218
20161120,HHS Region 3,1 wk ahead,1.4863
20161120,HHS Region 3,2 wk ahead,1.62466
20161120,HHS Region 3,3 wk ahead,1.91967
20161120,HHS Region 3,4 wk ahead,2.22379
20161120,HHS Region 3,Season peak percentage,5.20003
20161120,HHS Region 3,Season peak week,20170212
20161120,HHS Region 3,Season onset,20161218
20161127,HHS Region 3,1 wk ahead,1.62466
20161127,HHS Region 3,2 wk ahead,1.91967
20161127,HHS Region 3,3 wk ahead,2.22379
20161127,HHS Region 3,4 wk ahead,3.05115
20161127,HHS Region 3,Season peak percentage,5.20003
20161127,HHS Region 3,Season peak week,20170212
20161127,HHS Region 3,Season onset,20161218
20161204,HHS Region 3,1 wk ahead,1.91967
20161204,HHS Region 3,2 wk ahead,2.22379
20161204,HHS Region 3,3 wk ahead,3.05115
20161204,HHS Region 3,4 wk ahead,2.70326
20161204,HHS Region 3,Season peak percentage,5.20003
20161204,HHS Region 3,Season peak week,20170212
20161204,HHS Region 3,Season onset,20161218
20161211,HHS Region 3,1 wk ahead,2.22379
20161211,HHS Region 3,2 wk ahead,3.05115
20161211,HHS Region 3,3 wk ahead,2.70326
20161211,HHS Region 3,4 wk ahead,2.81366
20161211,HHS Region 3,Season peak percentage,5.20003
20161211,HHS Region 3,Season peak week,20170212
20161211,HHS Region 3,Season onset,20161218
20161218,HHS Region 3,1 wk ahead,3.05115
20161218,HHS Region 3,2 wk ahead,2.70326
20161218,HHS Region 3,3 wk ahead,2.81366
20161218,HHS Region 3,4 wk ahead,3.09968
20161218,HHS Region 3,Season peak percentage,5.20003
20161218,HHS Region 3,Season peak week,20170212
20161218,HHS Region 3,Season onset,20161218
20161225,HHS Region 3,1 wk ahead,2.70326
20161225,HHS Region 3,2 wk ahead,2.81366
20161225,HHS Region 3,3 wk ahead,3.09968
20161225,HHS Region 3,4 wk ahead,3.45232
20161225,HHS Region 3,Season peak percentage,5.20003
20161225,HHS Region 3,Season peak week,20170212
20161225,HHS Region 3,Season onset,20161218
20170101,HHS Region 3,1 wk ahead,2.81366
20170101,HHS Region 3,2 wk ahead,3.09968
20170101,HHS Region 3,3 wk ahead,3.45232
20170101,HHS Region 3,4 wk ahead,3.73339
20170101,HHS Region 3,Season peak percentage,5.20003
20170101,HHS Region 3,Season peak week,20170212
20170101,HHS Region 3,Season onset,20161218
20170108,HHS Region 3,1 wk ahead,3.09968
20170108,HHS Region 3,2 wk ahead,3.45232
20170108,HHS Region 3,3 wk ahead,3.73339
20170108,HHS Region 3,4 wk ahead,5.14024
20170108,HHS Region 3,Season peak percentage,5.20003
20170108,HHS Region 3,Season peak week,20170212
20170108,HHS Region 3,Season onset,20161218
20170115,HHS Region 3,1 wk ahead,3.45232
20170115,HHS Region 3,2 wk ahead,3.73339
20170115,HHS Region 3,3 wk ahead,5.14024
20170115,HHS Region 3,4 wk ahead,5.20003
20170115,HHS Region 3,Season peak percentage,5.20003
20170115,HHS Region 3,Season peak week,20170212
20170115,HHS Region 3,Season onset,20161218
20170122,HHS Region 3,1 wk ahead,3.73339
20170122,HHS Region 3,2 wk ahead,5.14024
20170122,HHS Region 3,3 wk ahead,5.20003
20170122,HHS Region 3,4 wk ahead,5.04643
20170122,HHS Region 3,Season peak percentage,5.20003
20170122,HHS Region 3,Season peak week,20170212
20170122,HHS Region 3,Season onset,20161218
20170129,HHS Region 3,1 wk ahead,5.14024
20170129,HHS Region 3,2 wk ahead,5.20003
20170129,HHS Region 3,3 wk ahead,5.04643
20170129,HHS Region 3,4 wk ahead,3.22344
20170129,HHS Region 3,Season peak percentage,5.20003
20170129,HHS Region 3,Season peak week,20170212
20170129,HHS Region 3,Season onset,20161218
20170205,HHS Region 3,1 wk ahead,5.20003
20170205,HHS Region 3,2 wk ahead,5.04643
20170205,HHS Region 3,3 wk ahead,3.22344
20170205,HHS Region 3,4 wk ahead,3.16441
20170205,HHS Region 3,Season peak percentage,5.20003
20170205,HHS Region 3,Season peak week,20170212
20170205,HHS Region 3,Season onset,20161218
20170212,HHS Region 3,1 wk ahead,5.04643
20170212,HHS Region 3,2 wk ahead,3.22344
20170212,HHS Region 3,3 wk ahead,3.16441
20170212,HHS Region 3,4 wk ahead,3.37065
20170212,HHS Region 3,Season peak percentage,5.20003
20170212,HHS Region 3,Season peak week,20170212
20170212,HHS Region 3,Season onset,20161218
20170219,HHS Region 3,1 wk ahead,3.22344
20170219,HHS Region 3,2 wk ahead,3.16441
20170219,HHS Region 3,3 wk ahead,3.37065
20170219,HHS Region 3,4 wk ahead,3.04208
20170219,HHS Region 3,Season peak percentage,5.20003
20170219,HHS Region 3,Season peak week,20170212
20170219,HHS Region 3,Season onset,20161218
20170226,HHS Region 3,1 wk ahead,3.16441
20170226,HHS Region 3,2 wk ahead,3.37065
20170226,HHS Region 3,3 wk ahead,3.04208
20170226,HHS Region 3,4 wk ahead,3.18057
20170226,HHS Region 3,Season peak percentage,5.20003
20170226,HHS Region 3,Season peak week,20170212
20170226,HHS Region 3,Season onset,20161218
20170305,HHS Region 3,1 wk ahead,3.37065
20170305,HHS Region 3,2 wk ahead,3.04208
20170305,HHS Region 3,3 wk ahead,3.18057
20170305,HHS Region 3,4 wk ahead,2.2263
20170305,HHS Region 3,Season peak percentage,5.20003
20170305,HHS Region 3,Season peak week,20170212
20170305,HHS Region 3,Season onset,20161218
20170312,HHS Region 3,1 wk ahead,3.04208
20170312,HHS Region 3,2 wk ahead,3.18057
20170312,HHS Region 3,3 wk ahead,2.2263
20170312,HHS Region 3,4 wk ahead,1.68528
20170312,HHS Region 3,Season peak percentage,5.20003
20170312,HHS Region 3,Season peak week,20170212
20170312,HHS Region 3,Season onset,20161218
20170319,HHS Region 3,1 wk ahead,3.18057
20170319,HHS Region 3,2 wk ahead,2.2263
20170319,HHS Region 3,3 wk ahead,1.68528
20170319,HHS Region 3,4 wk ahead,1.4153
20170319,HHS Region 3,Season peak percentage,5.20003
20170319,HHS Region 3,Season peak week,20170212
20170319,HHS Region 3,Season onset,20161218
20170326,HHS Region 3,1 wk ahead,2.2263
20170326,HHS Region 3,2 wk ahead,1.68528
20170326,HHS Region 3,3 wk ahead,1.4153
20170326,HHS Region 3,4 wk ahead,1.08681
20170326,HHS Region 3,Season peak percentage,5.20003
20170326,HHS Region 3,Season peak week,20170212
20170326,HHS Region 3,Season onset,20161218
20170402,HHS Region 3,1 wk ahead,1.68528
20170402,HHS Region 3,2 wk ahead,1.4153
20170402,HHS Region 3,3 wk ahead,1.08681
20170402,HHS Region 3,4 wk ahead,1.05564
20170402,HHS Region 3,Season peak percentage,5.20003
20170402,HHS Region 3,Season peak week,20170212
20170402,HHS Region 3,Season onset,20161218
20170409,HHS Region 3,1 wk ahead,1.4153
20170409,HHS Region 3,2 wk ahead,1.08681
20170409,HHS Region 3,3 wk ahead,1.05564
20170409,HHS Region 3,4 wk ahead,0.881369
20170409,HHS Region 3,Season peak percentage,5.20003
20170409,HHS Region 3,Season peak week,20170212
20170409,HHS Region 3,Season onset,20161218
20170416,HHS Region 3,1 wk ahead,1.08681
20170416,HHS Region 3,2 wk ahead,1.05564
20170416,HHS Region 3,3 wk ahead,0.881369
20170416,HHS Region 3,4 wk ahead,0.983731
20170416,HHS Region 3,Season peak percentage,5.20003
20170416,HHS Region 3,Season peak week,20170212
20170416,HHS Region 3,Season onset,20161218
20170423,HHS Region 3,1 wk ahead,1.05564
20170423,HHS Region 3,2 wk ahead,0.881369
20170423,HHS Region 3,3 wk ahead,0.983731
20170423,HHS Region 3,4 wk ahead,0.875947
20170423,HHS Region 3,Season peak percentage,5.20003
20170423,HHS Region 3,Season peak week,20170212
20170423,HHS Region 3,Season onset,20161218
20170430,HHS Region 3,1 wk ahead,0.881369
20170430,HHS Region 3,2 wk ahead,0.983731
20170430,HHS Region 3,3 wk ahead,0.875947
20170430,HHS Region 3,4 wk ahead,1.03431
20170430,HHS Region 3,Season peak percentage,5.20003
20170430,HHS Region 3,Season peak week,20170212
20170430,HHS Region 3,Season onset,20161218
20170507,HHS Region 3,1 wk ahead,0.983731
20170507,HHS Region 3,2 wk ahead,0.875947
20170507,HHS Region 3,3 wk ahead,1.03431
20170507,HHS Region 3,4 wk ahead,0.867823
20170507,HHS Region 3,Season peak percentage,5.20003
20170507,HHS Region 3,Season peak week,20170212
20170507,HHS Region 3,Season onset,20161218
20170514,HHS Region 3,1 wk ahead,0.875947
20170514,HHS Region 3,2 wk ahead,1.03431
20170514,HHS Region 3,3 wk ahead,0.867823
20170514,HHS Region 3,4 wk ahead,0.763187
20170514,HHS Region 3,Season peak percentage,5.20003
20170514,HHS Region 3,Season peak week,20170212
20170514,HHS Region 3,Season onset,20161218
20170521,HHS Region 3,1 wk ahead,1.03431
20170521,HHS Region 3,2 wk ahead,0.867823
20170521,HHS Region 3,3 wk ahead,0.763187
20170521,HHS Region 3,4 wk ahead,0.803839
20170521,HHS Region 3,Season peak percentage,5.20003
20170521,HHS Region 3,Season peak week,20170212
20170521,HHS Region 3,Season onset,20161218
20170528,HHS Region 3,1 wk ahead,0.867823
20170528,HHS Region 3,2 wk ahead,0.763187
20170528,HHS Region 3,3 wk ahead,0.803839
20170528,HHS Region 3,4 wk ahead,0.772005
20170528,HHS Region 3,Season peak percentage,5.20003
20170528,HHS Region 3,Season peak week,20170212
20170528,HHS Region 3,Season onset,20161218
20170604,HHS Region 3,1 wk ahead,0.763187
20170604,HHS Region 3,2 wk ahead,0.803839
20170604,HHS Region 3,3 wk ahead,0.772005
20170604,HHS Region 3,4 wk ahead,0.780702
20170604,HHS Region 3,Season peak percentage,5.20003
20170604,HHS Region 3,Season peak week,20170212
20170604,HHS Region 3,Season onset,20161218
20170611,HHS Region 3,1 wk ahead,0.803839
20170611,HHS Region 3,2 wk ahead,0.772005
20170611,HHS Region 3,3 wk ahead,0.780702
20170611,HHS Region 3,4 wk ahead,0.742163
20170611,HHS Region 3,Season peak percentage,5.20003
20170611,HHS Region 3,Season peak week,20170212
20170611,HHS Region 3,Season onset,20161218
20170618,HHS Region 3,1 wk ahead,0.772005
20170618,HHS Region 3,2 wk ahead,0.780702
