timezero,unit,target,value
2016-10-30,HHS Region 8,1 wk ahead,0.746585
2016-10-30,HHS Region 8,2 wk ahead,0.903373
2016-10-30,HHS Region 8,3 wk ahead,0.7899
2016-10-30,HHS Region 8,4 wk ahead,1.26446
2016-10-30,HHS Region 8,Season peak percentage,2.72703
2016-10-30,HHS Region 8,Season peak week,2017-02-12
2016-10-30,HHS Region 8,Season onset,2016-12-18
2016-11-06,HHS Region 8,1 wk ahead,0.903373
2016-11-06,HHS Region 8,2 wk ahead,0.7899
2016-11-06,HHS Region 8,3 wk ahead,1.26446
2016-11-06,HHS Region 8,4 wk ahead,1.14529
2016-11-06,HHS Region 8,Season peak percentage,2.72703
2016-11-06,HHS Region 8,Season peak week,2017-02-12
2016-11-06,HHS Region 8,Season onset,2016-12-18
2016-11-13,HHS Region 8,1 wk ahead,0.7899
2016-11-13,HHS Region 8,2 wk ahead,1.26446
2016-11-13,HHS Region 8,3 wk ahead,1.14529
2016-11-13,HHS Region 8,4 wk ahead,1.29771
2016-11-13,HHS Region 8,Season peak percentage,2.72703
2016-11-13,HHS Region 8,Season peak week,2017-02-12
2016-11-13,HHS Region 8,Season onset,2016-12-18
2016-11-20,HHS Region 8,1 wk ahead,1.26446
2016-11-20,HHS Region 8,2 wk ahead,1.14529
2016-11-20,HHS Region 8,3 wk ahead,1.29771
2016-11-20,HHS Region 8,4 wk ahead,2.0834
2016-11-20,HHS Region 8,Season peak percentage,2.72703
2016-11-20,HHS Region 8,Season peak week,2017-02-12
2016-11-20,HHS Region 8,Season onset,2016-12-18
2016-11-27,HHS Region 8,1 wk ahead,1.14529
2016-11-27,HHS Region 8,2 wk ahead,1.29771
2016-11-27,HHS Region 8,3 wk ahead,2.0834
2016-11-27,HHS Region 8,4 wk ahead,1.45497
2016-11-27,HHS Region 8,Season peak percentage,2.72703
2016-11-27,HHS Region 8,Season peak week,2017-02-12
2016-11-27,HHS Region 8,Season onset,2016-12-18
2016-12-04,HHS Region 8,1 wk ahead,1.29771
2016-12-04,HHS Region 8,2 wk ahead,2.0834
2016-12-04,HHS Region 8,3 wk ahead,1.45497
2016-12-04,HHS Region 8,4 wk ahead,2.25932
2016-12-04,HHS Region 8,Season peak percentage,2.72703
2016-12-04,HHS Region 8,Season peak week,2017-02-12
2016-12-04,HHS Region 8,Season onset,2016-12-18
2016-12-11,HHS Region 8,1 wk ahead,2.0834
2016-12-11,HHS Region 8,2 wk ahead,1.45497
2016-12-11,HHS Region 8,3 wk ahead,2.25932
2016-12-11,HHS Region 8,4 wk ahead,1.90851
2016-12-11,HHS Region 8,Season peak percentage,2.72703
2016-12-11,HHS Region 8,Season peak week,2017-02-12
2016-12-11,HHS Region 8,Season onset,2016-12-18
2016-12-18,HHS Region 8,1 wk ahead,1.45497
2016-12-18,HHS Region 8,2 wk ahead,2.25932
2016-12-18,HHS Region 8,3 wk ahead,1.90851
2016-12-18,HHS Region 8,4 wk ahead,2.2668
2016-12-18,HHS Region 8,Season peak percentage,2.72703
2016-12-18,HHS Region 8,Season peak week,2017-02-12
2016-12-18,HHS Region 8,Season onset,2016-12-18
2016-12-25,HHS Region 8,1 wk ahead,2.25932
2016-12-25,HHS Region 8,2 wk ahead,1.90851
2016-12-25,HHS Region 8,3 wk ahead,2.2668
2016-12-25,HHS Region 8,4 wk ahead,2.07104
2016-12-25,HHS Region 8,Season peak percentage,2.72703
2016-12-25,HHS Region 8,Season peak week,2017-02-12
2016-12-25,HHS Region 8,Season onset,2016-12-18
2017-01-01,HHS Region 8,1 wk ahead,1.90851
2017-01-01,HHS Region 8,2 wk ahead,2.2668
2017-01-01,HHS Region 8,3 wk ahead,2.07104
2017-01-01,HHS Region 8,4 wk ahead,2.27632
2017-01-01,HHS Region 8,Season peak percentage,2.72703
2017-01-01,HHS Region 8,Season peak week,2017-02-12
2017-01-01,HHS Region 8,Season onset,2016-12-18
2017-01-08,HHS Region 8,1 wk ahead,2.2668
2017-01-08,HHS Region 8,2 wk ahead,2.07104
2017-01-08,HHS Region 8,3 wk ahead,2.27632
2017-01-08,HHS Region 8,4 wk ahead,2.29134
2017-01-08,HHS Region 8,Season peak percentage,2.72703
2017-01-08,HHS Region 8,Season peak week,2017-02-12
2017-01-08,HHS Region 8,Season onset,2016-12-18
2017-01-15,HHS Region 8,1 wk ahead,2.07104
2017-01-15,HHS Region 8,2 wk ahead,2.27632
2017-01-15,HHS Region 8,3 wk ahead,2.29134
2017-01-15,HHS Region 8,4 wk ahead,2.72703
2017-01-15,HHS Region 8,Season peak percentage,2.72703
2017-01-15,HHS Region 8,Season peak week,2017-02-12
2017-01-15,HHS Region 8,Season onset,2016-12-18
2017-01-22,HHS Region 8,1 wk ahead,2.27632
2017-01-22,HHS Region 8,2 wk ahead,2.29134
2017-01-22,HHS Region 8,3 wk ahead,2.72703
2017-01-22,HHS Region 8,4 wk ahead,1.62675
2017-01-22,HHS Region 8,Season peak percentage,2.72703
2017-01-22,HHS Region 8,Season peak week,2017-02-12
2017-01-22,HHS Region 8,Season onset,2016-12-18
2017-01-29,HHS Region 8,1 wk ahead,2.29134
2017-01-29,HHS Region 8,2 wk ahead,2.72703
2017-01-29,HHS Region 8,3 wk ahead,1.62675
2017-01-29,HHS Region 8,4 wk ahead,1.458
2017-01-29,HHS Region 8,Season peak percentage,2.72703
2017-01-29,HHS Region 8,Season peak week,2017-02-12
2017-01-29,HHS Region 8,Season onset,2016-12-18
2017-02-05,HHS Region 8,1 wk ahead,2.72703
2017-02-05,HHS Region 8,2 wk ahead,1.62675
2017-02-05,HHS Region 8,3 wk ahead,1.458
2017-02-05,HHS Region 8,4 wk ahead,1.441
2017-02-05,HHS Region 8,Season peak percentage,2.72703
2017-02-05,HHS Region 8,Season peak week,2017-02-12
2017-02-05,HHS Region 8,Season onset,2016-12-18
2017-02-12,HHS Region 8,1 wk ahead,1.62675
2017-02-12,HHS Region 8,2 wk ahead,1.458
2017-02-12,HHS Region 8,3 wk ahead,1.441
2017-02-12,HHS Region 8,4 wk ahead,1.13172
2017-02-12,HHS Region 8,Season peak percentage,2.72703
2017-02-12,HHS Region 8,Season peak week,2017-02-12
2017-02-12,HHS Region 8,Season onset,2016-12-18
2017-02-19,HHS Region 8,1 wk ahead,1.458
2017-02-19,HHS Region 8,2 wk ahead,1.441
2017-02-19,HHS Region 8,3 wk ahead,1.13172
2017-02-19,HHS Region 8,4 wk ahead,1.34752
2017-02-19,HHS Region 8,Season peak percentage,2.72703
2017-02-19,HHS Region 8,Season peak week,2017-02-12
2017-02-19,HHS Region 8,Season onset,2016-12-18
2017-02-26,HHS Region 8,1 wk ahead,1.441
2017-02-26,HHS Region 8,2 wk ahead,1.13172
2017-02-26,HHS Region 8,3 wk ahead,1.34752
2017-02-26,HHS Region 8,4 wk ahead,1.13431
2017-02-26,HHS Region 8,Season peak percentage,2.72703
2017-02-26,HHS Region 8,Season peak week,2017-02-12
2017-02-26,HHS Region 8,Season onset,2016-12-18
2017-03-05,HHS Region 8,1 wk ahead,1.13172
2017-03-05,HHS Region 8,2 wk ahead,1.34752
2017-03-05,HHS Region 8,3 wk ahead,1.13431
2017-03-05,HHS Region 8,4 wk ahead,1.11224
2017-03-05,HHS Region 8,Season peak percentage,2.72703
2017-03-05,HHS Region 8,Season peak week,2017-02-12
2017-03-05,HHS Region 8,Season onset,2016-12-18
2017-03-12,HHS Region 8,1 wk ahead,1.34752
2017-03-12,HHS Region 8,2 wk ahead,1.13431
2017-03-12,HHS Region 8,3 wk ahead,1.11224
2017-03-12,HHS Region 8,4 wk ahead,0.834582
2017-03-12,HHS Region 8,Season peak percentage,2.72703
2017-03-12,HHS Region 8,Season peak week,2017-02-12
2017-03-12,HHS Region 8,Season onset,2016-12-18
2017-03-19,HHS Region 8,1 wk ahead,1.13431
2017-03-19,HHS Region 8,2 wk ahead,1.11224
2017-03-19,HHS Region 8,3 wk ahead,0.834582
2017-03-19,HHS Region 8,4 wk ahead,0.855133
2017-03-19,HHS Region 8,Season peak percentage,2.72703
2017-03-19,HHS Region 8,Season peak week,2017-02-12
2017-03-19,HHS Region 8,Season onset,2016-12-18
2017-03-26,HHS Region 8,1 wk ahead,1.11224
2017-03-26,HHS Region 8,2 wk ahead,0.834582
2017-03-26,HHS Region 8,3 wk ahead,0.855133
2017-03-26,HHS Region 8,4 wk ahead,0.975584
2017-03-26,HHS Region 8,Season peak percentage,2.72703
2017-03-26,HHS Region 8,Season peak week,2017-02-12
2017-03-26,HHS Region 8,Season onset,2016-12-18
2017-04-02,HHS Region 8,1 wk ahead,0.834582
2017-04-02,HHS Region 8,2 wk ahead,0.855133
2017-04-02,HHS Region 8,3 wk ahead,0.975584
2017-04-02,HHS Region 8,4 wk ahead,1.02515
2017-04-02,HHS Region 8,Season peak percentage,2.72703
2017-04-02,HHS Region 8,Season peak week,2017-02-12
2017-04-02,HHS Region 8,Season onset,2016-12-18
2017-04-09,HHS Region 8,1 wk ahead,0.855133
2017-04-09,HHS Region 8,2 wk ahead,0.975584
2017-04-09,HHS Region 8,3 wk ahead,1.02515
2017-04-09,HHS Region 8,4 wk ahead,0.576129
2017-04-09,HHS Region 8,Season peak percentage,2.72703
2017-04-09,HHS Region 8,Season peak week,2017-02-12
2017-04-09,HHS Region 8,Season onset,2016-12-18
2017-04-16,HHS Region 8,1 wk ahead,0.975584
2017-04-16,HHS Region 8,2 wk ahead,1.02515
2017-04-16,HHS Region 8,3 wk ahead,0.576129
2017-04-16,HHS Region 8,4 wk ahead,0.758802
2017-04-16,HHS Region 8,Season peak percentage,2.72703
2017-04-16,HHS Region 8,Season peak week,2017-02-12
2017-04-16,HHS Region 8,Season onset,2016-12-18
2017-04-23,HHS Region 8,1 wk ahead,1.02515
2017-04-23,HHS Region 8,2 wk ahead,0.576129
2017-04-23,HHS Region 8,3 wk ahead,0.758802
2017-04-23,HHS Region 8,4 wk ahead,0.907504
2017-04-23,HHS Region 8,Season peak percentage,2.72703
2017-04-23,HHS Region 8,Season peak week,2017-02-12
2017-04-23,HHS Region 8,Season onset,2016-12-18
2017-04-30,HHS Region 8,1 wk ahead,0.576129
2017-04-30,HHS Region 8,2 wk ahead,0.758802
2017-04-30,HHS Region 8,3 wk ahead,0.907504
2017-04-30,HHS Region 8,4 wk ahead,0.593665
2017-04-30,HHS Region 8,Season peak percentage,2.72703
2017-04-30,HHS Region 8,Season peak week,2017-02-12
2017-04-30,HHS Region 8,Season onset,2016-12-18
2017-05-07,HHS Region 8,1 wk ahead,0.758802
2017-05-07,HHS Region 8,2 wk ahead,0.907504
2017-05-07,HHS Region 8,3 wk ahead,0.593665
2017-05-07,HHS Region 8,4 wk ahead,0.390797
2017-05-07,HHS Region 8,Season peak percentage,2.72703
2017-05-07,HHS Region 8,Season peak week,2017-02-12
2017-05-07,HHS Region 8,Season onset,2016-12-18
2017-05-14,HHS Region 8,1 wk ahead,0.907504
2017-05-14,HHS Region 8,2 wk ahead,0.593665
2017-05-14,HHS Region 8,3 wk ahead,0.390797
2017-05-14,HHS Region 8,4 wk ahead,0.202737
2017-05-14,HHS Region 8,Season peak percentage,2.72703
2017-05-14,HHS Region 8,Season peak week,2017-02-12
2017-05-14,HHS Region 8,Season onset,2016-12-18
2017-05-21,HHS Region 8,1 wk ahead,0.593665
2017-05-21,HHS Region 8,2 wk ahead,0.390797
2017-05-21,HHS Region 8,3 wk ahead,0.202737
2017-05-21,HHS Region 8,4 wk ahead,0.490319
2017-05-21,HHS Region 8,Season peak percentage,2.72703
2017-05-21,HHS Region 8,Season peak week,2017-02-12
2017-05-21,HHS Region 8,Season onset,2016-12-18
2017-05-28,HHS Region 8,1 wk ahead,0.390797
2017-05-28,HHS Region 8,2 wk ahead,0.202737
2017-05-28,HHS Region 8,3 wk ahead,0.490319
2017-05-28,HHS Region 8,4 wk ahead,0.328928
2017-05-28,HHS Region 8,Season peak percentage,2.72703
2017-05-28,HHS Region 8,Season peak week,2017-02-12
2017-05-28,HHS Region 8,Season onset,2016-12-18
2017-06-04,HHS Region 8,1 wk ahead,0.202737
2017-06-04,HHS Region 8,2 wk ahead,0.490319
2017-06-04,HHS Region 8,3 wk ahead,0.328928
2017-06-04,HHS Region 8,4 wk ahead,0.321013
2017-06-04,HHS Region 8,Season peak percentage,2.72703
2017-06-04,HHS Region 8,Season peak week,2017-02-12
2017-06-04,HHS Region 8,Season onset,2016-12-18
2017-06-11,HHS Region 8,1 wk ahead,0.490319
2017-06-11,HHS Region 8,2 wk ahead,0.328928
2017-06-11,HHS Region 8,3 wk ahead,0.321013
2017-06-11,HHS Region 8,4 wk ahead,0.339631
2017-06-11,HHS Region 8,Season peak percentage,2.72703
2017-06-11,HHS Region 8,Season peak week,2017-02-12
2017-06-11,HHS Region 8,Season onset,2016-12-18
2017-06-18,HHS Region 8,1 wk ahead,0.328928
2017-06-18,HHS Region 8,2 wk ahead,0.321013
2017-06-18,HHS Region 8,3 wk ahead,0.339631
2017-06-18,HHS Region 8,4 wk ahead,0.22517
2017-06-18,HHS Region 8,Season peak percentage,2.72703
2017-06-18,HHS Region 8,Season peak week,2017-02-12
2017-06-18,HHS Region 8,Season onset,2016-12-18
2017-06-25,HHS Region 8,1 wk ahead,0.321013
2017-06-25,HHS Region 8,2 wk ahead,0.339631
2017-06-25,HHS Region 8,3 wk ahead,0.22517
2017-06-25,HHS Region 8,4 wk ahead,0.191863
2017-06-25,HHS Region 8,Season peak percentage,2.72703
2017-06-25,HHS Region 8,Season peak week,2017-02-12
2017-06-25,HHS Region 8,Season onset,2016-12-18
2017-07-02,HHS Region 8,1 wk ahead,0.339631
2017-07-02,HHS Region 8,2 wk ahead,0.22517
2017-07-02,HHS Region 8,3 wk ahead,0.191863
2017-07-02,HHS Region 8,4 wk ahead,0.33984
2017-07-02,HHS Region 8,Season peak percentage,2.72703
2017-07-02,HHS Region 8,Season peak week,2017-02-12
2017-07-02,HHS Region 8,Season onset,2016-12-18
2017-07-09,HHS Region 8,1 wk ahead,0.22517
2017-07-09,HHS Region 8,2 wk ahead,0.191863
2017-07-09,HHS Region 8,3 wk ahead,0.33984
2017-07-09,HHS Region 8,4 wk ahead,0.359646
2017-07-09,HHS Region 8,Season peak percentage,2.72703
2017-07-09,HHS Region 8,Season peak week,2017-02-12
2017-07-09,HHS Region 8,Season onset,2016-12-18
2017-07-16,HHS Region 8,1 wk ahead,0.191863
2017-07-16,HHS Region 8,2 wk ahead,0.33984
2017-07-16,HHS Region 8,3 wk ahead,0.359646
2017-07-16,HHS Region 8,4 wk ahead,0.326402
2017-07-16,HHS Region 8,Season peak percentage,2.72703
2017-07-16,HHS Region 8,Season peak week,2017-02-12
2017-07-16,HHS Region 8,Season onset,2016-12-18
2016-07-24,HHS Region 9,1 wk ahead,0.793163
2016-07-24,HHS Region 9,2 wk ahead,0.777639
2016-07-24,HHS Region 9,3 wk ahead,0.889385
2016-07-24,HHS Region 9,4 wk ahead,0.960892
2016-07-24,HHS Region 9,Season peak percentage,3.30484
2016-07-24,HHS Region 9,Season peak week,2016-12-25
2016-07-24,HHS Region 9,Season onset,2016-12-18
2016-07-31,HHS Region 9,1 wk ahead,0.777639
2016-07-31,HHS Region 9,2 wk ahead,0.889385
2016-07-31,HHS Region 9,3 wk ahead,0.960892
2016-07-31,HHS Region 9,4 wk ahead,1.21347
2016-07-31,HHS Region 9,Season peak percentage,3.30484
2016-07-31,HHS Region 9,Season peak week,2016-12-25
2016-07-31,HHS Region 9,Season onset,2016-12-18
2016-08-07,HHS Region 9,1 wk ahead,0.889385
2016-08-07,HHS Region 9,2 wk ahead,0.960892
2016-08-07,HHS Region 9,3 wk ahead,1.21347
2016-08-07,HHS Region 9,4 wk ahead,1.21141
2016-08-07,HHS Region 9,Season peak percentage,3.30484
2016-08-07,HHS Region 9,Season peak week,2016-12-25
2016-08-07,HHS Region 9,Season onset,2016-12-18
2016-08-14,HHS Region 9,1 wk ahead,0.960892
2016-08-14,HHS Region 9,2 wk ahead,1.21347
2016-08-14,HHS Region 9,3 wk ahead,1.21141
2016-08-14,HHS Region 9,4 wk ahead,1.46895
2016-08-14,HHS Region 9,Season peak percentage,3.30484
2016-08-14,HHS Region 9,Season peak week,2016-12-25
2016-08-14,HHS Region 9,Season onset,2016-12-18
2016-08-21,HHS Region 9,1 wk ahead,1.21347
2016-08-21,HHS Region 9,2 wk ahead,1.21141
2016-08-21,HHS Region 9,3 wk ahead,1.46895
2016-08-21,HHS Region 9,4 wk ahead,1.53028
2016-08-21,HHS Region 9,Season peak percentage,3.30484
2016-08-21,HHS Region 9,Season peak week,2016-12-25
2016-08-21,HHS Region 9,Season onset,2016-12-18
2016-08-28,HHS Region 9,1 wk ahead,1.21141
2016-08-28,HHS Region 9,2 wk ahead,1.46895
2016-08-28,HHS Region 9,3 wk ahead,1.53028
2016-08-28,HHS Region 9,4 wk ahead,1.45655
2016-08-28,HHS Region 9,Season peak percentage,3.30484
2016-08-28,HHS Region 9,Season peak week,2016-12-25
2016-08-28,HHS Region 9,Season onset,2016-12-18
2016-09-04,HHS Region 9,1 wk ahead,1.46895
2016-09-04,HHS Region 9,2 wk ahead,1.53028
2016-09-04,HHS Region 9,3 wk ahead,1.45655
2016-09-04,HHS Region 9,4 wk ahead,1.2649
2016-09-04,HHS Region 9,Season peak percentage,3.30484
2016-09-04,HHS Region 9,Season peak week,2016-12-25
2016-09-04,HHS Region 9,Season onset,2016-12-18
2016-09-11,HHS Region 9,1 wk ahead,1.53028
2016-09-11,HHS Region 9,2 wk ahead,1.45655
2016-09-11,HHS Region 9,3 wk ahead,1.2649
2016-09-11,HHS Region 9,4 wk ahead,1.27116
2016-09-11,HHS Region 9,Season peak percentage,3.30484
2016-09-11,HHS Region 9,Season peak week,2016-12-25
2016-09-11,HHS Region 9,Season onset,2016-12-18
2016-09-18,HHS Region 9,1 wk ahead,1.45655
2016-09-18,HHS Region 9,2 wk ahead,1.2649
2016-09-18,HHS Region 9,3 wk ahead,1.27116
2016-09-18,HHS Region 9,4 wk ahead,1.38253
2016-09-18,HHS Region 9,Season peak percentage,3.30484
2016-09-18,HHS Region 9,Season peak week,2016-12-25
2016-09-18,HHS Region 9,Season onset,2016-12-18
2016-09-25,HHS Region 9,1 wk ahead,1.2649
2016-09-25,HHS Region 9,2 wk ahead,1.27116
2016-09-25,HHS Region 9,3 wk ahead,1.38253
2016-09-25,HHS Region 9,4 wk ahead,1.44065
2016-09-25,HHS Region 9,Season peak percentage,3.30484
2016-09-25,HHS Region 9,Season peak week,2016-12-25
2016-09-25,HHS Region 9,Season onset,2016-12-18
2016-10-02,HHS Region 9,1 wk ahead,1.27116
2016-10-02,HHS Region 9,2 wk ahead,1.38253
2016-10-02,HHS Region 9,3 wk ahead,1.44065
2016-10-02,HHS Region 9,4 wk ahead,1.52282
2016-10-02,HHS Region 9,Season peak percentage,3.30484
2016-10-02,HHS Region 9,Season peak week,2016-12-25
2016-10-02,HHS Region 9,Season onset,2016-12-18
2016-10-09,HHS Region 9,1 wk ahead,1.38253
2016-10-09,HHS Region 9,2 wk ahead,1.44065
2016-10-09,HHS Region 9,3 wk ahead,1.52282
2016-10-09,HHS Region 9,4 wk ahead,1.61895
2016-10-09,HHS Region 9,Season peak percentage,3.30484
2016-10-09,HHS Region 9,Season peak week,2016-12-25
2016-10-09,HHS Region 9,Season onset,2016-12-18
2016-10-16,HHS Region 9,1 wk ahead,1.44065
2016-10-16,HHS Region 9,2 wk ahead,1.52282
2016-10-16,HHS Region 9,3 wk ahead,1.61895
2016-10-16,HHS Region 9,4 wk ahead,1.6706
2016-10-16,HHS Region 9,Season peak percentage,3.30484
2016-10-16,HHS Region 9,Season peak week,2016-12-25
2016-10-16,HHS Region 9,Season onset,2016-12-18
2016-10-23,HHS Region 9,1 wk ahead,1.52282
2016-10-23,HHS Region 9,2 wk ahead,1.61895
2016-10-23,HHS Region 9,3 wk ahead,1.6706
2016-10-23,HHS Region 9,4 wk ahead,1.9819
2016-10-23,HHS Region 9,Season peak percentage,3.30484
2016-10-23,HHS Region 9,Season peak week,2016-12-25
2016-10-23,HHS Region 9,Season onset,2016-12-18
2016-10-30,HHS Region 9,1 wk ahead,1.61895
2016-10-30,HHS Region 9,2 wk ahead,1.6706
2016-10-30,HHS Region 9,3 wk ahead,1.9819
2016-10-30,HHS Region 9,4 wk ahead,1.8794
2016-10-30,HHS Region 9,Season peak percentage,3.30484
2016-10-30,HHS Region 9,Season peak week,2016-12-25
2016-10-30,HHS Region 9,Season onset,2016-12-18
2016-11-06,HHS Region 9,1 wk ahead,1.6706
2016-11-06,HHS Region 9,2 wk ahead,1.9819
2016-11-06,HHS Region 9,3 wk ahead,1.8794
2016-11-06,HHS Region 9,4 wk ahead,2.03416
2016-11-06,HHS Region 9,Season peak percentage,3.30484
2016-11-06,HHS Region 9,Season peak week,2016-12-25
2016-11-06,HHS Region 9,Season onset,2016-12-18
2016-11-13,HHS Region 9,1 wk ahead,1.9819
2016-11-13,HHS Region 9,2 wk ahead,1.8794
2016-11-13,HHS Region 9,3 wk ahead,2.03416
2016-11-13,HHS Region 9,4 wk ahead,2.31372
2016-11-13,HHS Region 9,Season peak percentage,3.30484
2016-11-13,HHS Region 9,Season peak week,2016-12-25
2016-11-13,HHS Region 9,Season onset,2016-12-18
2016-11-20,HHS Region 9,1 wk ahead,1.8794
2016-11-20,HHS Region 9,2 wk ahead,2.03416
2016-11-20,HHS Region 9,3 wk ahead,2.31372
2016-11-20,HHS Region 9,4 wk ahead,2.75818
2016-11-20,HHS Region 9,Season peak percentage,3.30484
2016-11-20,HHS Region 9,Season peak week,2016-12-25
2016-11-20,HHS Region 9,Season onset,2016-12-18
2016-11-27,HHS Region 9,1 wk ahead,2.03416
2016-11-27,HHS Region 9,2 wk ahead,2.31372
2016-11-27,HHS Region 9,3 wk ahead,2.75818
2016-11-27,HHS Region 9,4 wk ahead,3.30484
2016-11-27,HHS Region 9,Season peak percentage,3.30484
2016-11-27,HHS Region 9,Season peak week,2016-12-25
2016-11-27,HHS Region 9,Season onset,2016-12-18
2016-12-04,HHS Region 9,1 wk ahead,2.31372
2016-12-04,HHS Region 9,2 wk ahead,2.75818
2016-12-04,HHS Region 9,3 wk ahead,3.30484
2016-12-04,HHS Region 9,4 wk ahead,3.07412
2016-12-04,HHS Region 9,Season peak percentage,3.30484
2016-12-04,HHS Region 9,Season peak week,2016-12-25
2016-12-04,HHS Region 9,Season onset,2016-12-18
2016-12-11,HHS Region 9,1 wk ahead,2.75818
2016-12-11,HHS Region 9,2 wk ahead,3.30484
2016-12-11,HHS Region 9,3 wk ahead,3.07412
2016-12-11,HHS Region 9,4 wk ahead,2.83778
2016-12-11,HHS Region 9,Season peak percentage,3.30484
2016-12-11,HHS Region 9,Season peak week,2016-12-25
2016-12-11,HHS Region 9,Season onset,2016-12-18
2016-12-18,HHS Region 9,1 wk ahead,3.30484
2016-12-18,HHS Region 9,2 wk ahead,3.07412
2016-12-18,HHS Region 9,3 wk ahead,2.83778
2016-12-18,HHS Region 9,4 wk ahead,2.68071
2016-12-18,HHS Region 9,Season peak percentage,3.30484
2016-12-18,HHS Region 9,Season peak week,2016-12-25
2016-12-18,HHS Region 9,Season onset,2016-12-18
2016-12-25,HHS Region 9,1 wk ahead,3.07412
2016-12-25,HHS Region 9,2 wk ahead,2.83778
2016-12-25,HHS Region 9,3 wk ahead,2.68071
2016-12-25,HHS Region 9,4 wk ahead,2.9577
2016-12-25,HHS Region 9,Season peak percentage,3.30484
2016-12-25,HHS Region 9,Season peak week,2016-12-25
2016-12-25,HHS Region 9,Season onset,2016-12-18
2017-01-01,HHS Region 9,1 wk ahead,2.83778
2017-01-01,HHS Region 9,2 wk ahead,2.68071
2017-01-01,HHS Region 9,3 wk ahead,2.9577
2017-01-01,HHS Region 9,4 wk ahead,3.03987
2017-01-01,HHS Region 9,Season peak percentage,3.30484
2017-01-01,HHS Region 9,Season peak week,2016-12-25
2017-01-01,HHS Region 9,Season onset,2016-12-18
2017-01-08,HHS Region 9,1 wk ahead,2.68071
2017-01-08,HHS Region 9,2 wk ahead,2.9577
2017-01-08,HHS Region 9,3 wk ahead,3.03987
2017-01-08,HHS Region 9,4 wk ahead,2.64082
2017-01-08,HHS Region 9,Season peak percentage,3.30484
2017-01-08,HHS Region 9,Season peak week,2016-12-25
2017-01-08,HHS Region 9,Season onset,2016-12-18
2017-01-15,HHS Region 9,1 wk ahead,2.9577
2017-01-15,HHS Region 9,2 wk ahead,3.03987
2017-01-15,HHS Region 9,3 wk ahead,2.64082
2017-01-15,HHS Region 9,4 wk ahead,2.45805
2017-01-15,HHS Region 9,Season peak percentage,3.30484
2017-01-15,HHS Region 9,Season peak week,2016-12-25
2017-01-15,HHS Region 9,Season onset,2016-12-18
2017-01-22,HHS Region 9,1 wk ahead,3.03987
2017-01-22,HHS Region 9,2 wk ahead,2.64082
2017-01-22,HHS Region 9,3 wk ahead,2.45805
2017-01-22,HHS Region 9,4 wk ahead,2.39562
2017-01-22,HHS Region 9,Season peak percentage,3.30484
2017-01-22,HHS Region 9,Season peak week,2016-12-25
2017-01-22,HHS Region 9,Season onset,2016-12-18
2017-01-29,HHS Region 9,1 wk ahead,2.64082
2017-01-29,HHS Region 9,2 wk ahead,2.45805
2017-01-29,HHS Region 9,3 wk ahead,2.39562
2017-01-29,HHS Region 9,4 wk ahead,2.21248
2017-01-29,HHS Region 9,Season peak percentage,3.30484
2017-01-29,HHS Region 9,Season peak week,2016-12-25
2017-01-29,HHS Region 9,Season onset,2016-12-18
2017-02-05,HHS Region 9,1 wk ahead,2.45805
2017-02-05,HHS Region 9,2 wk ahead,2.39562
2017-02-05,HHS Region 9,3 wk ahead,2.21248
2017-02-05,HHS Region 9,4 wk ahead,2.22164
2017-02-05,HHS Region 9,Season peak percentage,3.30484
2017-02-05,HHS Region 9,Season peak week,2016-12-25
2017-02-05,HHS Region 9,Season onset,2016-12-18
2017-02-12,HHS Region 9,1 wk ahead,2.39562
2017-02-12,HHS Region 9,2 wk ahead,2.21248
2017-02-12,HHS Region 9,3 wk ahead,2.22164
2017-02-12,HHS Region 9,4 wk ahead,2.26591
2017-02-12,HHS Region 9,Season peak percentage,3.30484
2017-02-12,HHS Region 9,Season peak week,2016-12-25
2017-02-12,HHS Region 9,Season onset,2016-12-18
2017-02-19,HHS Region 9,1 wk ahead,2.21248
2017-02-19,HHS Region 9,2 wk ahead,2.22164
2017-02-19,HHS Region 9,3 wk ahead,2.26591
2017-02-19,HHS Region 9,4 wk ahead,1.97718
2017-02-19,HHS Region 9,Season peak percentage,3.30484
2017-02-19,HHS Region 9,Season peak week,2016-12-25
2017-02-19,HHS Region 9,Season onset,2016-12-18
2017-02-26,HHS Region 9,1 wk ahead,2.22164
2017-02-26,HHS Region 9,2 wk ahead,2.26591
2017-02-26,HHS Region 9,3 wk ahead,1.97718
2017-02-26,HHS Region 9,4 wk ahead,1.98112
2017-02-26,HHS Region 9,Season peak percentage,3.30484
2017-02-26,HHS Region 9,Season peak week,2016-12-25
2017-02-26,HHS Region 9,Season onset,2016-12-18
2017-03-05,HHS Region 9,1 wk ahead,2.26591
2017-03-05,HHS Region 9,2 wk ahead,1.97718
2017-03-05,HHS Region 9,3 wk ahead,1.98112
2017-03-05,HHS Region 9,4 wk ahead,1.81326
2017-03-05,HHS Region 9,Season peak percentage,3.30484
2017-03-05,HHS Region 9,Season peak week,2016-12-25
2017-03-05,HHS Region 9,Season onset,2016-12-18
2017-03-12,HHS Region 9,1 wk ahead,1.97718
2017-03-12,HHS Region 9,2 wk ahead,1.98112
2017-03-12,HHS Region 9,3 wk ahead,1.81326
2017-03-12,HHS Region 9,4 wk ahead,1.61855
2017-03-12,HHS Region 9,Season peak percentage,3.30484
