timezero,unit,target,value
2017-12-17,HHS Region 7,2 wk ahead,7.62744
2017-12-17,HHS Region 7,3 wk ahead,6.72613
2017-12-17,HHS Region 7,4 wk ahead,8.3421
2017-12-17,HHS Region 7,Season onset,2017-12-03
2017-12-24,HHS Region 7,1 wk ahead,7.62744
2017-12-24,HHS Region 7,2 wk ahead,6.72613
2017-12-24,HHS Region 7,3 wk ahead,8.3421
2017-12-24,HHS Region 7,4 wk ahead,8.86645
2017-12-24,HHS Region 7,Season onset,2017-12-03
2017-12-31,HHS Region 7,1 wk ahead,6.72613
2017-12-31,HHS Region 7,2 wk ahead,8.3421
2017-12-31,HHS Region 7,3 wk ahead,8.86645
2017-12-31,HHS Region 7,4 wk ahead,8.80663
2017-12-31,HHS Region 7,Season onset,2017-12-03
2018-01-07,HHS Region 7,1 wk ahead,8.3421
2018-01-07,HHS Region 7,2 wk ahead,8.86645
2018-01-07,HHS Region 7,3 wk ahead,8.80663
2018-01-07,HHS Region 7,4 wk ahead,8.74478
2018-01-07,HHS Region 7,Season onset,2017-12-03
2018-01-14,HHS Region 7,1 wk ahead,8.86645
2018-01-14,HHS Region 7,2 wk ahead,8.80663
2018-01-14,HHS Region 7,3 wk ahead,8.74478
2018-01-14,HHS Region 7,4 wk ahead,7.79645
2018-01-14,HHS Region 7,Season onset,2017-12-03
2018-01-21,HHS Region 7,1 wk ahead,8.80663
2018-01-21,HHS Region 7,2 wk ahead,8.74478
2018-01-21,HHS Region 7,3 wk ahead,7.79645
2018-01-21,HHS Region 7,4 wk ahead,5.61847
2018-01-21,HHS Region 7,Season onset,2017-12-03
2018-01-28,HHS Region 7,1 wk ahead,8.74478
2018-01-28,HHS Region 7,2 wk ahead,7.79645
2018-01-28,HHS Region 7,3 wk ahead,5.61847
2018-01-28,HHS Region 7,4 wk ahead,4.01667
2018-01-28,HHS Region 7,Season onset,2017-12-03
2018-02-04,HHS Region 7,1 wk ahead,7.79645
2018-02-04,HHS Region 7,2 wk ahead,5.61847
2018-02-04,HHS Region 7,3 wk ahead,4.01667
2018-02-04,HHS Region 7,4 wk ahead,3.59342
2018-02-04,HHS Region 7,Season onset,2017-12-03
2018-02-11,HHS Region 7,1 wk ahead,5.61847
2018-02-11,HHS Region 7,2 wk ahead,4.01667
2018-02-11,HHS Region 7,3 wk ahead,3.59342
2018-02-11,HHS Region 7,4 wk ahead,2.49904
2018-02-11,HHS Region 7,Season onset,2017-12-03
2018-02-18,HHS Region 7,1 wk ahead,4.01667
2018-02-18,HHS Region 7,2 wk ahead,3.59342
2018-02-18,HHS Region 7,3 wk ahead,2.49904
2018-02-18,HHS Region 7,4 wk ahead,2.73415
2018-02-18,HHS Region 7,Season onset,2017-12-03
2018-02-25,HHS Region 7,1 wk ahead,3.59342
2018-02-25,HHS Region 7,2 wk ahead,2.49904
2018-02-25,HHS Region 7,3 wk ahead,2.73415
2018-02-25,HHS Region 7,4 wk ahead,1.9826
2018-02-25,HHS Region 7,Season onset,2017-12-03
2018-03-04,HHS Region 7,1 wk ahead,2.49904
2018-03-04,HHS Region 7,2 wk ahead,2.73415
2018-03-04,HHS Region 7,3 wk ahead,1.9826
2018-03-04,HHS Region 7,4 wk ahead,1.79228
2018-03-04,HHS Region 7,Season onset,2017-12-03
2018-03-11,HHS Region 7,1 wk ahead,2.73415
2018-03-11,HHS Region 7,2 wk ahead,1.9826
2018-03-11,HHS Region 7,3 wk ahead,1.79228
2018-03-11,HHS Region 7,4 wk ahead,1.40037
2018-03-11,HHS Region 7,Season onset,2017-12-03
2018-03-18,HHS Region 7,1 wk ahead,1.9826
2018-03-18,HHS Region 7,2 wk ahead,1.79228
2018-03-18,HHS Region 7,3 wk ahead,1.40037
2018-03-18,HHS Region 7,4 wk ahead,0.929415
2018-03-18,HHS Region 7,Season onset,2017-12-03
2018-03-25,HHS Region 7,1 wk ahead,1.79228
2018-03-25,HHS Region 7,2 wk ahead,1.40037
2018-03-25,HHS Region 7,3 wk ahead,0.929415
2018-03-25,HHS Region 7,4 wk ahead,1.04336
2018-03-25,HHS Region 7,Season onset,2017-12-03
2018-04-01,HHS Region 7,1 wk ahead,1.40037
2018-04-01,HHS Region 7,2 wk ahead,0.929415
2018-04-01,HHS Region 7,3 wk ahead,1.04336
2018-04-01,HHS Region 7,4 wk ahead,0.498421
2018-04-01,HHS Region 7,Season onset,2017-12-03
2018-04-08,HHS Region 7,1 wk ahead,0.929415
2018-04-08,HHS Region 7,2 wk ahead,1.04336
2018-04-08,HHS Region 7,3 wk ahead,0.498421
2018-04-08,HHS Region 7,Season onset,2017-12-03
2018-04-15,HHS Region 7,1 wk ahead,1.04336
2018-04-15,HHS Region 7,2 wk ahead,0.498421
2018-04-15,HHS Region 7,Season onset,2017-12-03
2018-04-22,HHS Region 7,1 wk ahead,0.498421
2018-04-22,HHS Region 7,Season onset,2017-12-03
2018-04-29,HHS Region 7,Season onset,2017-12-03
2018-05-06,HHS Region 7,Season onset,2017-12-03
2018-05-13,HHS Region 7,Season onset,2017-12-03
2018-05-20,HHS Region 7,Season onset,2017-12-03
2018-05-27,HHS Region 7,Season onset,2017-12-03
2018-06-03,HHS Region 7,Season onset,2017-12-03
2018-06-10,HHS Region 7,Season onset,2017-12-03
2018-06-17,HHS Region 7,Season onset,2017-12-03
2018-06-24,HHS Region 7,Season onset,2017-12-03
2018-07-01,HHS Region 7,Season onset,2017-12-03
2018-07-08,HHS Region 7,Season onset,2017-12-03
2018-07-15,HHS Region 7,Season onset,2017-12-03
2017-07-23,HHS Region 8,1 wk ahead,0.33984
2017-07-23,HHS Region 8,2 wk ahead,0.359646
2017-07-23,HHS Region 8,3 wk ahead,0.326402
2017-07-23,HHS Region 8,4 wk ahead,0.419146
2017-07-23,HHS Region 8,Season onset,2017-12-10
2017-07-30,HHS Region 8,1 wk ahead,0.359646
2017-07-30,HHS Region 8,2 wk ahead,0.326402
2017-07-30,HHS Region 8,3 wk ahead,0.419146
2017-07-30,HHS Region 8,4 wk ahead,0.714684
2017-07-30,HHS Region 8,Season onset,2017-12-10
2017-08-06,HHS Region 8,1 wk ahead,0.326402
2017-08-06,HHS Region 8,2 wk ahead,0.419146
2017-08-06,HHS Region 8,3 wk ahead,0.714684
2017-08-06,HHS Region 8,4 wk ahead,0.800955
2017-08-06,HHS Region 8,Season onset,2017-12-10
2017-08-13,HHS Region 8,1 wk ahead,0.419146
2017-08-13,HHS Region 8,2 wk ahead,0.714684
2017-08-13,HHS Region 8,3 wk ahead,0.800955
2017-08-13,HHS Region 8,4 wk ahead,0.331921
2017-08-13,HHS Region 8,Season onset,2017-12-10
2017-08-20,HHS Region 8,1 wk ahead,0.714684
2017-08-20,HHS Region 8,2 wk ahead,0.800955
2017-08-20,HHS Region 8,3 wk ahead,0.331921
2017-08-20,HHS Region 8,4 wk ahead,0.427048
2017-08-20,HHS Region 8,Season onset,2017-12-10
2017-08-27,HHS Region 8,1 wk ahead,0.800955
2017-08-27,HHS Region 8,2 wk ahead,0.331921
2017-08-27,HHS Region 8,3 wk ahead,0.427048
2017-08-27,HHS Region 8,4 wk ahead,0.518725
2017-08-27,HHS Region 8,Season onset,2017-12-10
2017-09-03,HHS Region 8,1 wk ahead,0.331921
2017-09-03,HHS Region 8,2 wk ahead,0.427048
2017-09-03,HHS Region 8,3 wk ahead,0.518725
2017-09-03,HHS Region 8,4 wk ahead,0.473862
2017-09-03,HHS Region 8,Season onset,2017-12-10
2017-09-10,HHS Region 8,1 wk ahead,0.427048
2017-09-10,HHS Region 8,2 wk ahead,0.518725
2017-09-10,HHS Region 8,3 wk ahead,0.473862
2017-09-10,HHS Region 8,4 wk ahead,0.559737
2017-09-10,HHS Region 8,Season onset,2017-12-10
2017-09-17,HHS Region 8,1 wk ahead,0.518725
2017-09-17,HHS Region 8,2 wk ahead,0.473862
2017-09-17,HHS Region 8,3 wk ahead,0.559737
2017-09-17,HHS Region 8,4 wk ahead,0.56036
2017-09-17,HHS Region 8,Season onset,2017-12-10
2017-09-24,HHS Region 8,1 wk ahead,0.473862
2017-09-24,HHS Region 8,2 wk ahead,0.559737
2017-09-24,HHS Region 8,3 wk ahead,0.56036
2017-09-24,HHS Region 8,4 wk ahead,0.697806
2017-09-24,HHS Region 8,Season onset,2017-12-10
2017-10-01,HHS Region 8,1 wk ahead,0.559737
2017-10-01,HHS Region 8,2 wk ahead,0.56036
2017-10-01,HHS Region 8,3 wk ahead,0.697806
2017-10-01,HHS Region 8,4 wk ahead,0.696317
2017-10-01,HHS Region 8,Season onset,2017-12-10
2017-10-08,HHS Region 8,1 wk ahead,0.56036
2017-10-08,HHS Region 8,2 wk ahead,0.697806
2017-10-08,HHS Region 8,3 wk ahead,0.696317
2017-10-08,HHS Region 8,4 wk ahead,0.772616
2017-10-08,HHS Region 8,Season onset,2017-12-10
2017-10-15,HHS Region 8,1 wk ahead,0.697806
2017-10-15,HHS Region 8,2 wk ahead,0.696317
2017-10-15,HHS Region 8,3 wk ahead,0.772616
2017-10-15,HHS Region 8,4 wk ahead,0.842635
2017-10-15,HHS Region 8,Season onset,2017-12-10
2017-10-22,HHS Region 8,1 wk ahead,0.696317
2017-10-22,HHS Region 8,2 wk ahead,0.772616
2017-10-22,HHS Region 8,3 wk ahead,0.842635
2017-10-22,HHS Region 8,4 wk ahead,0.935773
2017-10-22,HHS Region 8,Season onset,2017-12-10
2017-10-29,HHS Region 8,1 wk ahead,0.772616
2017-10-29,HHS Region 8,2 wk ahead,0.842635
2017-10-29,HHS Region 8,3 wk ahead,0.935773
2017-10-29,HHS Region 8,4 wk ahead,0.949215
2017-10-29,HHS Region 8,Season onset,2017-12-10
2017-11-05,HHS Region 8,1 wk ahead,0.842635
2017-11-05,HHS Region 8,2 wk ahead,0.935773
2017-11-05,HHS Region 8,3 wk ahead,0.949215
2017-11-05,HHS Region 8,4 wk ahead,1.13026
2017-11-05,HHS Region 8,Season onset,2017-12-10
2017-11-12,HHS Region 8,1 wk ahead,0.935773
2017-11-12,HHS Region 8,2 wk ahead,0.949215
2017-11-12,HHS Region 8,3 wk ahead,1.13026
2017-11-12,HHS Region 8,4 wk ahead,1.32627
2017-11-12,HHS Region 8,Season onset,2017-12-10
2017-11-19,HHS Region 8,1 wk ahead,0.949215
2017-11-19,HHS Region 8,2 wk ahead,1.13026
2017-11-19,HHS Region 8,3 wk ahead,1.32627
2017-11-19,HHS Region 8,4 wk ahead,1.9373
2017-11-19,HHS Region 8,Season onset,2017-12-10
2017-11-26,HHS Region 8,1 wk ahead,1.13026
2017-11-26,HHS Region 8,2 wk ahead,1.32627
2017-11-26,HHS Region 8,3 wk ahead,1.9373
2017-11-26,HHS Region 8,4 wk ahead,2.42683
2017-11-26,HHS Region 8,Season onset,2017-12-10
2017-12-03,HHS Region 8,1 wk ahead,1.32627
2017-12-03,HHS Region 8,2 wk ahead,1.9373
2017-12-03,HHS Region 8,3 wk ahead,2.42683
2017-12-03,HHS Region 8,4 wk ahead,2.55283
2017-12-03,HHS Region 8,Season onset,2017-12-10
2017-12-10,HHS Region 8,1 wk ahead,1.9373
2017-12-10,HHS Region 8,2 wk ahead,2.42683
2017-12-10,HHS Region 8,3 wk ahead,2.55283
2017-12-10,HHS Region 8,4 wk ahead,2.62087
2017-12-10,HHS Region 8,Season onset,2017-12-10
2017-12-17,HHS Region 8,1 wk ahead,2.42683
2017-12-17,HHS Region 8,2 wk ahead,2.55283
2017-12-17,HHS Region 8,3 wk ahead,2.62087
2017-12-17,HHS Region 8,4 wk ahead,2.77017
2017-12-17,HHS Region 8,Season onset,2017-12-10
2017-12-24,HHS Region 8,1 wk ahead,2.55283
2017-12-24,HHS Region 8,2 wk ahead,2.62087
2017-12-24,HHS Region 8,3 wk ahead,2.77017
2017-12-24,HHS Region 8,4 wk ahead,2.82828
2017-12-24,HHS Region 8,Season onset,2017-12-10
2017-12-31,HHS Region 8,1 wk ahead,2.62087
2017-12-31,HHS Region 8,2 wk ahead,2.77017
2017-12-31,HHS Region 8,3 wk ahead,2.82828
2017-12-31,HHS Region 8,4 wk ahead,3.25365
2017-12-31,HHS Region 8,Season onset,2017-12-10
2018-01-07,HHS Region 8,1 wk ahead,2.77017
2018-01-07,HHS Region 8,2 wk ahead,2.82828
2018-01-07,HHS Region 8,3 wk ahead,3.25365
2018-01-07,HHS Region 8,4 wk ahead,3.18504
2018-01-07,HHS Region 8,Season onset,2017-12-10
2018-01-14,HHS Region 8,1 wk ahead,2.82828
2018-01-14,HHS Region 8,2 wk ahead,3.25365
2018-01-14,HHS Region 8,3 wk ahead,3.18504
2018-01-14,HHS Region 8,4 wk ahead,3.02921
2018-01-14,HHS Region 8,Season onset,2017-12-10
2018-01-21,HHS Region 8,1 wk ahead,3.25365
2018-01-21,HHS Region 8,2 wk ahead,3.18504
2018-01-21,HHS Region 8,3 wk ahead,3.02921
2018-01-21,HHS Region 8,4 wk ahead,2.94334
2018-01-21,HHS Region 8,Season onset,2017-12-10
2018-01-28,HHS Region 8,1 wk ahead,3.18504
2018-01-28,HHS Region 8,2 wk ahead,3.02921
2018-01-28,HHS Region 8,3 wk ahead,2.94334
2018-01-28,HHS Region 8,4 wk ahead,2.16698
2018-01-28,HHS Region 8,Season onset,2017-12-10
2018-02-04,HHS Region 8,1 wk ahead,3.02921
2018-02-04,HHS Region 8,2 wk ahead,2.94334
2018-02-04,HHS Region 8,3 wk ahead,2.16698
2018-02-04,HHS Region 8,4 wk ahead,1.89726
2018-02-04,HHS Region 8,Season onset,2017-12-10
2018-02-11,HHS Region 8,1 wk ahead,2.94334
2018-02-11,HHS Region 8,2 wk ahead,2.16698
2018-02-11,HHS Region 8,3 wk ahead,1.89726
2018-02-11,HHS Region 8,4 wk ahead,1.61178
2018-02-11,HHS Region 8,Season onset,2017-12-10
2018-02-18,HHS Region 8,1 wk ahead,2.16698
2018-02-18,HHS Region 8,2 wk ahead,1.89726
2018-02-18,HHS Region 8,3 wk ahead,1.61178
2018-02-18,HHS Region 8,4 wk ahead,1.27324
2018-02-18,HHS Region 8,Season onset,2017-12-10
2018-02-25,HHS Region 8,1 wk ahead,1.89726
2018-02-25,HHS Region 8,2 wk ahead,1.61178
2018-02-25,HHS Region 8,3 wk ahead,1.27324
2018-02-25,HHS Region 8,4 wk ahead,1.08781
2018-02-25,HHS Region 8,Season onset,2017-12-10
2018-03-04,HHS Region 8,1 wk ahead,1.61178
2018-03-04,HHS Region 8,2 wk ahead,1.27324
2018-03-04,HHS Region 8,3 wk ahead,1.08781
2018-03-04,HHS Region 8,4 wk ahead,1.12735
2018-03-04,HHS Region 8,Season onset,2017-12-10
2018-03-11,HHS Region 8,1 wk ahead,1.27324
2018-03-11,HHS Region 8,2 wk ahead,1.08781
2018-03-11,HHS Region 8,3 wk ahead,1.12735
2018-03-11,HHS Region 8,4 wk ahead,0.844841
2018-03-11,HHS Region 8,Season onset,2017-12-10
2018-03-18,HHS Region 8,1 wk ahead,1.08781
2018-03-18,HHS Region 8,2 wk ahead,1.12735
2018-03-18,HHS Region 8,3 wk ahead,0.844841
2018-03-18,HHS Region 8,4 wk ahead,0.691902
2018-03-18,HHS Region 8,Season onset,2017-12-10
2018-03-25,HHS Region 8,1 wk ahead,1.12735
2018-03-25,HHS Region 8,2 wk ahead,0.844841
2018-03-25,HHS Region 8,3 wk ahead,0.691902
2018-03-25,HHS Region 8,4 wk ahead,0.783205
2018-03-25,HHS Region 8,Season onset,2017-12-10
2018-04-01,HHS Region 8,1 wk ahead,0.844841
2018-04-01,HHS Region 8,2 wk ahead,0.691902
2018-04-01,HHS Region 8,3 wk ahead,0.783205
2018-04-01,HHS Region 8,4 wk ahead,0.642495
2018-04-01,HHS Region 8,Season onset,2017-12-10
2018-04-08,HHS Region 8,1 wk ahead,0.691902
2018-04-08,HHS Region 8,2 wk ahead,0.783205
2018-04-08,HHS Region 8,3 wk ahead,0.642495
2018-04-08,HHS Region 8,Season onset,2017-12-10
2018-04-15,HHS Region 8,1 wk ahead,0.783205
2018-04-15,HHS Region 8,2 wk ahead,0.642495
2018-04-15,HHS Region 8,Season onset,2017-12-10
2018-04-22,HHS Region 8,1 wk ahead,0.642495
2018-04-22,HHS Region 8,Season onset,2017-12-10
2018-04-29,HHS Region 8,Season onset,2017-12-10
2018-05-06,HHS Region 8,Season onset,2017-12-10
2018-05-13,HHS Region 8,Season onset,2017-12-10
2018-05-20,HHS Region 8,Season onset,2017-12-10
2018-05-27,HHS Region 8,Season onset,2017-12-10
2018-06-03,HHS Region 8,Season onset,2017-12-10
2018-06-10,HHS Region 8,Season onset,2017-12-10
2018-06-17,HHS Region 8,Season onset,2017-12-10
2018-06-24,HHS Region 8,Season onset,2017-12-10
2018-07-01,HHS Region 8,Season onset,2017-12-10
2018-07-08,HHS Region 8,Season onset,2017-12-10
2018-07-15,HHS Region 8,Season onset,2017-12-10
2017-07-23,HHS Region 9,1 wk ahead,0.892872
2017-07-23,HHS Region 9,2 wk ahead,0.912778
2017-07-23,HHS Region 9,3 wk ahead,1.012
2017-07-23,HHS Region 9,4 wk ahead,1.26206
2017-07-23,HHS Region 9,Season onset,2017-12-03
2017-07-30,HHS Region 9,1 wk ahead,0.912778
2017-07-30,HHS Region 9,2 wk ahead,1.012
2017-07-30,HHS Region 9,3 wk ahead,1.26206
2017-07-30,HHS Region 9,4 wk ahead,1.28077
2017-07-30,HHS Region 9,Season onset,2017-12-03
2017-08-06,HHS Region 9,1 wk ahead,1.012
2017-08-06,HHS Region 9,2 wk ahead,1.26206
2017-08-06,HHS Region 9,3 wk ahead,1.28077
2017-08-06,HHS Region 9,4 wk ahead,1.30647
2017-08-06,HHS Region 9,Season onset,2017-12-03
2017-08-13,HHS Region 9,1 wk ahead,1.26206
2017-08-13,HHS Region 9,2 wk ahead,1.28077
2017-08-13,HHS Region 9,3 wk ahead,1.30647
2017-08-13,HHS Region 9,4 wk ahead,1.57206
2017-08-13,HHS Region 9,Season onset,2017-12-03
2017-08-20,HHS Region 9,1 wk ahead,1.28077
2017-08-20,HHS Region 9,2 wk ahead,1.30647
2017-08-20,HHS Region 9,3 wk ahead,1.57206
2017-08-20,HHS Region 9,4 wk ahead,1.47989
2017-08-20,HHS Region 9,Season onset,2017-12-03
2017-08-27,HHS Region 9,1 wk ahead,1.30647
2017-08-27,HHS Region 9,2 wk ahead,1.57206
2017-08-27,HHS Region 9,3 wk ahead,1.47989
2017-08-27,HHS Region 9,4 wk ahead,1.45307
2017-08-27,HHS Region 9,Season onset,2017-12-03
2017-09-03,HHS Region 9,1 wk ahead,1.57206
2017-09-03,HHS Region 9,2 wk ahead,1.47989
2017-09-03,HHS Region 9,3 wk ahead,1.45307
2017-09-03,HHS Region 9,4 wk ahead,1.77994
2017-09-03,HHS Region 9,Season onset,2017-12-03
2017-09-10,HHS Region 9,1 wk ahead,1.47989
2017-09-10,HHS Region 9,2 wk ahead,1.45307
2017-09-10,HHS Region 9,3 wk ahead,1.77994
2017-09-10,HHS Region 9,4 wk ahead,1.574
2017-09-10,HHS Region 9,Season onset,2017-12-03
2017-09-17,HHS Region 9,1 wk ahead,1.45307
2017-09-17,HHS Region 9,2 wk ahead,1.77994
2017-09-17,HHS Region 9,3 wk ahead,1.574
2017-09-17,HHS Region 9,4 wk ahead,1.60334
2017-09-17,HHS Region 9,Season onset,2017-12-03
2017-09-24,HHS Region 9,1 wk ahead,1.77994
2017-09-24,HHS Region 9,2 wk ahead,1.574
2017-09-24,HHS Region 9,3 wk ahead,1.60334
2017-09-24,HHS Region 9,4 wk ahead,1.75925
2017-09-24,HHS Region 9,Season onset,2017-12-03
2017-10-01,HHS Region 9,1 wk ahead,1.574
2017-10-01,HHS Region 9,2 wk ahead,1.60334
2017-10-01,HHS Region 9,3 wk ahead,1.75925
2017-10-01,HHS Region 9,4 wk ahead,2.04786
2017-10-01,HHS Region 9,Season onset,2017-12-03
2017-10-08,HHS Region 9,1 wk ahead,1.60334
2017-10-08,HHS Region 9,2 wk ahead,1.75925
2017-10-08,HHS Region 9,3 wk ahead,2.04786
2017-10-08,HHS Region 9,4 wk ahead,1.95639
2017-10-08,HHS Region 9,Season onset,2017-12-03
2017-10-15,HHS Region 9,1 wk ahead,1.75925
2017-10-15,HHS Region 9,2 wk ahead,2.04786
2017-10-15,HHS Region 9,3 wk ahead,1.95639
2017-10-15,HHS Region 9,4 wk ahead,2.04657
2017-10-15,HHS Region 9,Season onset,2017-12-03
2017-10-22,HHS Region 9,1 wk ahead,2.04786
2017-10-22,HHS Region 9,2 wk ahead,1.95639
2017-10-22,HHS Region 9,3 wk ahead,2.04657
2017-10-22,HHS Region 9,4 wk ahead,2.21828
2017-10-22,HHS Region 9,Season onset,2017-12-03
2017-10-29,HHS Region 9,1 wk ahead,1.95639
2017-10-29,HHS Region 9,2 wk ahead,2.04657
2017-10-29,HHS Region 9,3 wk ahead,2.21828
2017-10-29,HHS Region 9,4 wk ahead,2.19885
2017-10-29,HHS Region 9,Season onset,2017-12-03
2017-11-05,HHS Region 9,1 wk ahead,2.04657
2017-11-05,HHS Region 9,2 wk ahead,2.21828
2017-11-05,HHS Region 9,3 wk ahead,2.19885
2017-11-05,HHS Region 9,4 wk ahead,2.64398
2017-11-05,HHS Region 9,Season onset,2017-12-03
2017-11-12,HHS Region 9,1 wk ahead,2.21828
2017-11-12,HHS Region 9,2 wk ahead,2.19885
2017-11-12,HHS Region 9,3 wk ahead,2.64398
2017-11-12,HHS Region 9,4 wk ahead,3.60818
2017-11-12,HHS Region 9,Season onset,2017-12-03
2017-11-19,HHS Region 9,1 wk ahead,2.19885
2017-11-19,HHS Region 9,2 wk ahead,2.64398
2017-11-19,HHS Region 9,3 wk ahead,3.60818
2017-11-19,HHS Region 9,4 wk ahead,4.83018
2017-11-19,HHS Region 9,Season onset,2017-12-03
2017-11-26,HHS Region 9,1 wk ahead,2.64398
2017-11-26,HHS Region 9,2 wk ahead,3.60818
2017-11-26,HHS Region 9,3 wk ahead,4.83018
2017-11-26,HHS Region 9,4 wk ahead,6.97185
2017-11-26,HHS Region 9,Season onset,2017-12-03
2017-12-03,HHS Region 9,1 wk ahead,3.60818
2017-12-03,HHS Region 9,2 wk ahead,4.83018
2017-12-03,HHS Region 9,3 wk ahead,6.97185
2017-12-03,HHS Region 9,4 wk ahead,6.65761
2017-12-03,HHS Region 9,Season onset,2017-12-03
2017-12-10,HHS Region 9,1 wk ahead,4.83018
2017-12-10,HHS Region 9,2 wk ahead,6.97185
2017-12-10,HHS Region 9,3 wk ahead,6.65761
2017-12-10,HHS Region 9,4 wk ahead,4.92899
2017-12-10,HHS Region 9,Season onset,2017-12-03
2017-12-17,HHS Region 9,1 wk ahead,6.97185
2017-12-17,HHS Region 9,2 wk ahead,6.65761
2017-12-17,HHS Region 9,3 wk ahead,4.92899
2017-12-17,HHS Region 9,4 wk ahead,4.24711
2017-12-17,HHS Region 9,Season onset,2017-12-03
2017-12-24,HHS Region 9,1 wk ahead,6.65761
2017-12-24,HHS Region 9,2 wk ahead,4.92899
2017-12-24,HHS Region 9,3 wk ahead,4.24711
2017-12-24,HHS Region 9,4 wk ahead,4.06345
2017-12-24,HHS Region 9,Season onset,2017-12-03
2017-12-31,HHS Region 9,1 wk ahead,4.92899
2017-12-31,HHS Region 9,2 wk ahead,4.24711
2017-12-31,HHS Region 9,3 wk ahead,4.06345
2017-12-31,HHS Region 9,4 wk ahead,4.17059
2017-12-31,HHS Region 9,Season onset,2017-12-03
2018-01-07,HHS Region 9,1 wk ahead,4.24711
2018-01-07,HHS Region 9,2 wk ahead,4.06345
2018-01-07,HHS Region 9,3 wk ahead,4.17059
2018-01-07,HHS Region 9,4 wk ahead,3.86335
2018-01-07,HHS Region 9,Season onset,2017-12-03
2018-01-14,HHS Region 9,1 wk ahead,4.06345
2018-01-14,HHS Region 9,2 wk ahead,4.17059
2018-01-14,HHS Region 9,3 wk ahead,3.86335
2018-01-14,HHS Region 9,4 wk ahead,3.84673
2018-01-14,HHS Region 9,Season onset,2017-12-03
2018-01-21,HHS Region 9,1 wk ahead,4.17059
2018-01-21,HHS Region 9,2 wk ahead,3.86335
2018-01-21,HHS Region 9,3 wk ahead,3.84673
2018-01-21,HHS Region 9,4 wk ahead,3.56411
2018-01-21,HHS Region 9,Season onset,2017-12-03
2018-01-28,HHS Region 9,1 wk ahead,3.86335
2018-01-28,HHS Region 9,2 wk ahead,3.84673
2018-01-28,HHS Region 9,3 wk ahead,3.56411
2018-01-28,HHS Region 9,4 wk ahead,3.89931
2018-01-28,HHS Region 9,Season onset,2017-12-03
2018-02-04,HHS Region 9,1 wk ahead,3.84673
2018-02-04,HHS Region 9,2 wk ahead,3.56411
2018-02-04,HHS Region 9,3 wk ahead,3.89931
2018-02-04,HHS Region 9,4 wk ahead,3.34854
2018-02-04,HHS Region 9,Season onset,2017-12-03
2018-02-11,HHS Region 9,1 wk ahead,3.56411
2018-02-11,HHS Region 9,2 wk ahead,3.89931
2018-02-11,HHS Region 9,3 wk ahead,3.34854
2018-02-11,HHS Region 9,4 wk ahead,3.18253
2018-02-11,HHS Region 9,Season onset,2017-12-03
2018-02-18,HHS Region 9,1 wk ahead,3.89931
2018-02-18,HHS Region 9,2 wk ahead,3.34854
2018-02-18,HHS Region 9,3 wk ahead,3.18253
2018-02-18,HHS Region 9,4 wk ahead,2.86127
2018-02-18,HHS Region 9,Season onset,2017-12-03
2018-02-25,HHS Region 9,1 wk ahead,3.34854
2018-02-25,HHS Region 9,2 wk ahead,3.18253
2018-02-25,HHS Region 9,3 wk ahead,2.86127
2018-02-25,HHS Region 9,4 wk ahead,2.64117
2018-02-25,HHS Region 9,Season onset,2017-12-03
2018-03-04,HHS Region 9,1 wk ahead,3.18253
2018-03-04,HHS Region 9,2 wk ahead,2.86127
2018-03-04,HHS Region 9,3 wk ahead,2.64117
2018-03-04,HHS Region 9,4 wk ahead,2.35923
2018-03-04,HHS Region 9,Season onset,2017-12-03
2018-03-11,HHS Region 9,1 wk ahead,2.86127
2018-03-11,HHS Region 9,2 wk ahead,2.64117
2018-03-11,HHS Region 9,3 wk ahead,2.35923
2018-03-11,HHS Region 9,4 wk ahead,1.93843
2018-03-11,HHS Region 9,Season onset,2017-12-03
2018-03-18,HHS Region 9,1 wk ahead,2.64117
2018-03-18,HHS Region 9,2 wk ahead,2.35923
2018-03-18,HHS Region 9,3 wk ahead,1.93843
2018-03-18,HHS Region 9,4 wk ahead,1.83313
2018-03-18,HHS Region 9,Season onset,2017-12-03
2018-03-25,HHS Region 9,1 wk ahead,2.35923
2018-03-25,HHS Region 9,2 wk ahead,1.93843
2018-03-25,HHS Region 9,3 wk ahead,1.83313
2018-03-25,HHS Region 9,4 wk ahead,1.69266
2018-03-25,HHS Region 9,Season onset,2017-12-03
2018-04-01,HHS Region 9,1 wk ahead,1.93843
2018-04-01,HHS Region 9,2 wk ahead,1.83313
2018-04-01,HHS Region 9,3 wk ahead,1.69266
2018-04-01,HHS Region 9,4 wk ahead,1.75618
2018-04-01,HHS Region 9,Season onset,2017-12-03
2018-04-08,HHS Region 9,1 wk ahead,1.83313
2018-04-08,HHS Region 9,2 wk ahead,1.69266
2018-04-08,HHS Region 9,3 wk ahead,1.75618
2018-04-08,HHS Region 9,Season onset,2017-12-03
2018-04-15,HHS Region 9,1 wk ahead,1.69266
2018-04-15,HHS Region 9,2 wk ahead,1.75618
2018-04-15,HHS Region 9,Season onset,2017-12-03
2018-04-22,HHS Region 9,1 wk ahead,1.75618
2018-04-22,HHS Region 9,Season onset,2017-12-03
2018-04-29,HHS Region 9,Season onset,2017-12-03
2018-05-06,HHS Region 9,Season onset,2017-12-03
2018-05-13,HHS Region 9,Season onset,2017-12-03
2018-05-20,HHS Region 9,Season onset,2017-12-03
